author,traitName,mappedGenes
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"CEACAM16,CEACAM16-AS1"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),CEACAM16-AS1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),CBLC
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ACE
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"OR4A6P,TRIM48"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"OR4R2P,OR4C7P"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"ERCC2,PPP1R13L"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ADAMTS4
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ATG13
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"BIN1,NIFKP9"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ELOVL7
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),CR1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"LINC02568,USP3"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),SF3B3
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"SCARA3,CLU"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),FRMD5
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),DDAH1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"ZNF222,ZNF223"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),FNBP4
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),HCN1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),LINC02210-CRHR1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"LINC02898,PKDCC"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),OR5V1
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),KCNJ3
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),CKM
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),RELB
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"IRGC,PLAUR"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),PDE8A
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"Y_RNA,LINC02549"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),LINC01720
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),DNAJA2
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),TMEM163
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),MAST2
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),SLC24A4
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),CACNA1E
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"MTSS2,VAC14"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"SMC2,TOPORSLP"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"RPL8P1,LINC01012"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),SPG11
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),PPIL6
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),INPP5D
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ABCA7
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"U3,LSM12"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),SEMA3F
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),VAC14
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),"HP1BP3,EIF4G3"
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),ARHGAP24
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),NECTIN2
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),P4HA3
Gouveia C,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile),-
Harper JD,Alzheimer's disease in non-APOE e4 carriers,LINC02772
Harper JD,Alzheimer's disease in non-APOE e4 carriers,LINC00184
Harper JD,Alzheimer's disease in non-APOE e4 carriers,NBAS
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"PAX3,RPL23AP28"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"COL6A3,MLPH"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"MTHFD2P1,RPS18P6"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"OR5K1,OR5K2"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,SCFD2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"ZSWIM5P3,LINC02466"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,FSTL5
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"HSP90AA6P,LINC02512"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"HSP90AA6P,LINC02512"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,SORBS2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"RNU6-679P,CTNND2"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"RPS23P5,NENFP3"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"RPS23P5,NENFP3"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"NENFP3,RPL29P13"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"IQGAP2,SNRPCP2"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"SEMA6A-AS2,RPS17P2"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,ARSI
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"LINC02227,EBF1"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,RNF130
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"MTMR9P1,RNU7-65P"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"L3MBTL3,TMEM244"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,MAD1L1
Harper JD,Alzheimer's disease in APOE e4+ carriers,GRIK3
Harper JD,Alzheimer's disease in APOE e4+ carriers,"ANTXR1,GFPT1"
Harper JD,Alzheimer's disease in APOE e4+ carriers,RPS6KA2
Harper JD,Alzheimer's disease in APOE e4+ carriers,"EPS15P1,HMGN1P19"
Harper JD,Alzheimer's disease in APOE e4+ carriers,MOB3B
Harper JD,Alzheimer's disease in APOE e4+ carriers,TRPC6
Harper JD,Alzheimer's disease in APOE e4+ carriers,LINC02715
Harper JD,Alzheimer's disease in APOE e4+ carriers,GPC5
Harper JD,Alzheimer's disease in APOE e4+ carriers,"ZIC5,CLYBL"
Harper JD,Alzheimer's disease in APOE e4+ carriers,"BDP1P,GALR1"
Harper JD,Alzheimer's disease in APOE e4+ carriers,"MC3R,FAM210B"
Harper JD,Alzheimer's disease in APOE e4+ carriers,PPIL2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"LINC02782,MIR4689"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,MKLN1
Harper JD,Alzheimer's disease in non-APOE e4 carriers,CFAP418-AS1
Harper JD,Alzheimer's disease in non-APOE e4 carriers,FAM135B
Harper JD,Alzheimer's disease in non-APOE e4 carriers,ROR2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,SETX
Harper JD,Alzheimer's disease in non-APOE e4 carriers,NOTCH1
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"MIX23P2,PRKG1"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,ATG2A
Harper JD,Alzheimer's disease in non-APOE e4 carriers,TPCN2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,ANO1
Harper JD,Alzheimer's disease in non-APOE e4 carriers,BORCS5
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"RPS12P24,LINC01048"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,DLEU1
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"RPL7AP61,PSMA6P4"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,MCTP2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"DCC,RPS8P3"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,KDM4B
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"SLC2A10,RN7SKP33"
Harper JD,Alzheimer's disease in non-APOE e4 carriers,LINC01429
Harper JD,Alzheimer's disease in non-APOE e4 carriers,TSHZ2
Harper JD,Alzheimer's disease in non-APOE e4 carriers,"NTSR1,LINC00686"
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),"RPL7L1P20,RNU6ATAC21P"
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),"POLR3B,RFX4"
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),"LINC01718,MIR646HG"
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),"OCSTAMP,ZNF334"
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),CFAP46
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),LHX6
Sherva R,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage),"OTX2P1,CDCA7P2"
Kauwe JS,Cerebrospinal fluid levels of Alzheimer's disease-related proteins,"PPIAP55,CYB561"
Kauwe JS,Cerebrospinal fluid levels of Alzheimer's disease-related proteins,IL6R
Kauwe JS,Cerebrospinal fluid levels of Alzheimer's disease-related proteins,CCRL2
Kauwe JS,Cerebrospinal fluid levels of Alzheimer's disease-related proteins,"MMP12,MMP3"
Kauwe JS,Cerebrospinal fluid levels of Alzheimer's disease-related proteins,"ACKR2,CYP8B1"
Kim S,Alzheimer's disease biomarkers,"EPC2,RNU2-9P"
Kim S,Alzheimer's disease biomarkers,TOMM40
Kim S,Alzheimer's disease biomarkers,APOE
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),"TXNL1,LINC01539"
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),ST6GAL1
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),RAB20
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),PDS5B
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),SPSB1
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),BDH1
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),ADARB2
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),TOP1
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),LIN28B
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),SLC19A4P
Lee E,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),TIAM2
He L,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status),TACR3
He L,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status),CDKL1
He L,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status),NSF
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,"MTCO3P1,HLA-DQB3"
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,ZNF652-AS1
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,PDE4B
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,"TSBP1-AS1,HLA-DRA"
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,CR1L
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,PDE4B
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,IL34
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,PDE4B
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,SEMA3F-AS1
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,NECTIN2
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,"HYAL2,TUSC2"
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,BCL3
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,"HLA-DRB9,HLA-DRA"
Adewuyi EO,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease,"MTCO3P1,HLA-DQB3"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",APOE
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",ARHGAP45
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","B3GNTL1P2,CD2AP-DT"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","TREML2,TREM2"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",ROBO1
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",MSRA
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","LINC02619,LINC02494"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",LINC02429
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",VWA5B1
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","LINC02240,RPSAP37"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",TREM2
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",EML6
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","EFHB,KCNH8"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","EFHB,KCNH8"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",ZFPM2
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias","TRPS1,CARS1P2"
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",EGFLAM
Sherva R,"Alzheimer's disease, proxy Alzheimer's disease or related dementias",DCBLD1
