author,mappedGenes,traitName
Adewuyi EO,"GAPDHP41,PRIM2BP",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"TIAL1P1,FTH1P5",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"MTMR9P1,RNU7-65P",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,LDLR,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"CISD1,UBE2D1",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"EPHX2,GULOP",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,SFXN1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"RBBP4P4,PRIM2BP",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,KANSL1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,ZAN,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,RET,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"BMS1,LINC02623",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,DCAF4,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"LINC02680,MKX",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"LINC00111,PCSEAT",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,BCAM,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,AVL9,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,KDM2B-DT,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"CEACAM16,CEACAM16-AS1",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,CEACAM16-AS1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,CBLC,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,ACE,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"OR4A6P,TRIM48",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"OR4R2P,OR4C7P",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"ERCC2,PPP1R13L",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,ADAMTS4,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,ATG13,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"BIN1,NIFKP9",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,ELOVL7,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,CR1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"LINC02568,USP3",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,SF3B3,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"SCARA3,CLU",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,FRMD5,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,DDAH1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"ZNF222,ZNF223",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,FNBP4,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,HCN1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,LINC02210-CRHR1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"LINC02898,PKDCC",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,OR5V1,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,KCNJ3,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,CKM,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,RELB,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"IRGC,PLAUR",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,PDE8A,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"Y_RNA,LINC02549",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,LINC01720,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,DNAJA2,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,TMEM163,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,MAST2,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,SLC24A4,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,CACNA1E,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"MTSS2,VAC14",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"SMC2,TOPORSLP",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,"RPL8P1,LINC01012",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,SPG11,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,PPIL6,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,INPP5D,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Adewuyi EO,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,ABCA7,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,"U3,LSM12",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,SEMA3F,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,VAC14,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,"HP1BP3,EIF4G3",AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,ARHGAP24,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,NECTIN2,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,P4HA3,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,-,AlzheimerΓÇÖs disease polygenic risk score (upper quantile vs lower quantile)
Gouveia C,LINC02772,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,LINC00184,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,NBAS,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"PAX3,RPL23AP28",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"COL6A3,MLPH",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"MTHFD2P1,RPS18P6",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"OR5K1,OR5K2",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,SCFD2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"ZSWIM5P3,LINC02466",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,FSTL5,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"HSP90AA6P,LINC02512",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"HSP90AA6P,LINC02512",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,SORBS2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RNU6-679P,CTNND2",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RPS23P5,NENFP3",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RPS23P5,NENFP3",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"NENFP3,RPL29P13",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"IQGAP2,SNRPCP2",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"SEMA6A-AS2,RPS17P2",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,ARSI,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"LINC02227,EBF1",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,RNF130,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"MTMR9P1,RNU7-65P",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"L3MBTL3,TMEM244",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,MAD1L1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,GRIK3,Alzheimer's disease in APOE e4+ carriers
Gouveia C,"ANTXR1,GFPT1",Alzheimer's disease in APOE e4+ carriers
Gouveia C,RPS6KA2,Alzheimer's disease in APOE e4+ carriers
Gouveia C,"EPS15P1,HMGN1P19",Alzheimer's disease in APOE e4+ carriers
Gouveia C,MOB3B,Alzheimer's disease in APOE e4+ carriers
Gouveia C,TRPC6,Alzheimer's disease in APOE e4+ carriers
Gouveia C,LINC02715,Alzheimer's disease in APOE e4+ carriers
Gouveia C,GPC5,Alzheimer's disease in APOE e4+ carriers
Gouveia C,"ZIC5,CLYBL",Alzheimer's disease in APOE e4+ carriers
Gouveia C,"BDP1P,GALR1",Alzheimer's disease in APOE e4+ carriers
Gouveia C,"MC3R,FAM210B",Alzheimer's disease in APOE e4+ carriers
Gouveia C,PPIL2,Alzheimer's disease in APOE e4+ carriers
Gouveia C,"LINC02782,MIR4689",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,MKLN1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,CFAP418-AS1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,FAM135B,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,ROR2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,SETX,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,NOTCH1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"MIX23P2,PRKG1",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,ATG2A,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,TPCN2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,ANO1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,BORCS5,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RPS12P24,LINC01048",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,DLEU1,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RPL7AP61,PSMA6P4",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,MCTP2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"DCC,RPS8P3",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,KDM4B,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"SLC2A10,RN7SKP33",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,LINC01429,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,TSHZ2,Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"NTSR1,LINC00686",Alzheimer's disease in non-APOE e4 carriers
Gouveia C,"RPL7L1P20,RNU6ATAC21P",Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,"POLR3B,RFX4",Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,"LINC01718,MIR646HG",Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,"OCSTAMP,ZNF334",Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,CFAP46,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,LHX6,Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,"OTX2P1,CDCA7P2",Alzheimer's disease or related dementias (adjusted for APOE E4 dosage)
Gouveia C,"PPIAP55,CYB561",Cerebrospinal fluid levels of Alzheimer's disease-related proteins
Gouveia C,IL6R,Cerebrospinal fluid levels of Alzheimer's disease-related proteins
Gouveia C,CCRL2,Cerebrospinal fluid levels of Alzheimer's disease-related proteins
Gouveia C,"MMP12,MMP3",Cerebrospinal fluid levels of Alzheimer's disease-related proteins
Gouveia C,"ACKR2,CYP8B1",Cerebrospinal fluid levels of Alzheimer's disease-related proteins
Gouveia C,"EPC2,RNU2-9P",Alzheimer's disease biomarkers
Gouveia C,TOMM40,Alzheimer's disease biomarkers
Gouveia C,APOE,Alzheimer's disease biomarkers
Gouveia C,"TXNL1,LINC01539",Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,ST6GAL1,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,RAB20,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,PDS5B,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,SPSB1,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,BDH1,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,ADARB2,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,TOP1,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,LIN28B,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,SLC19A4P,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,TIAM2,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction)
Gouveia C,TACR3,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status)
Gouveia C,CDKL1,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status)
Gouveia C,NSF,Alzheimer's disease (age of onset) (adjusted for APOE e4 carrier status)
Gouveia C,"MTCO3P1,HLA-DQB3",Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,ZNF652-AS1,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,PDE4B,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,"TSBP1-AS1,HLA-DRA",Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,CR1L,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,PDE4B,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,IL34,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,PDE4B,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,SEMA3F-AS1,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,NECTIN2,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,"HYAL2,TUSC2",Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,BCL3,Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,"HLA-DRB9,HLA-DRA",Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,"MTCO3P1,HLA-DQB3",Alzheimer's disease or gastroesophageal reflux disease and/or peptic ulcer disease
Gouveia C,APOE,"Alzheimer's disease, proxy Alzheimer's disease or related dementias"
Gouveia C,ARHGAP45,"Alzheimer's disease, proxy Alzheimer's disease or related dementias"
Gouveia C,"B3GNTL1P2,CD2AP-DT","Alzheimer's disease, proxy Alzheimer's disease or related dementias"
Gouveia C,"TREML2,TREM2","Alzheimer's disease, proxy Alzheimer's disease or related dementias"
Gouveia C,ROBO1,"Alzheimer's disease, proxy Alzheimer's disease or related dementias"
